date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:43:33	1758/1758	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2006:55:21%20GMT	https://sauce-demo.myshopify.com/cdn/shop/t/2/assets/fancybox-sprite.png?v=85143691049548471721394656066	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/t/2/assets/fancybox-sprite7749.png	(from https://sauce-demo.myshopify.com/cdn/shop/t/2/assets/theme.scss.css?v=137440661423078363071656106300)
10:43:33	3737/3737	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202026%2006:55:21%20GMT	https://sauce-demo.myshopify.com/cdn/shop/t/2/assets/blankslate-producticon.png?v=126846097634899059331394656065	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/t/2/assets/blankslate-producticoneeec.png	(from https://sauce-demo.myshopify.com/cdn/shop/t/2/assets/theme.scss.css?v=137440661423078363071656106300)
10:43:34	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:33%20GMT	https://sauce-demo.myshopify.com/pages/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/pages/POST	(from https://sauce-demo.myshopify.com/pages/about-us)
10:43:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:34%20GMT	http://sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/shopify_common-5f594365.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/shopify_common-5f594365.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:35	2662/2662	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2020%20Feb%202026%2007:27:58%20GMT	https://sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/shopify_common-5f594365.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/shopify_common-5f594365.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:35%20GMT	http://sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/customer_area-f1b6eefc.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/customer_area-f1b6eefc.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:35	631/631	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2022%20Feb%202026%2021:54:30%20GMT	https://sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/customer_area-f1b6eefc.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/storefront/assets/themes_support/customer_area-f1b6eefc.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:35%20GMT	http://sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts.en.esm.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts.en.esm.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:36	1754/1754	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Apr%202026%2007:26:37%20GMT	https://sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts.en.esm.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts.en.esm.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:35%20GMT	http://sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts-sign-up.en.esm.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts-sign-up.en.esm.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:36	1687/1687	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Apr%202026%2007:26:37%20GMT	https://sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts-sign-up.en.esm.js	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shopifycloud/shop-js/modules/v2/loader.init-customer-accounts-sign-up.en.esm.js	(from https://sauce-demo.myshopify.com/account/login)
10:43:37	38069/38069	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:36%20GMT	https://sauce-demo.myshopify.com/account/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/account/POST	(from https://sauce-demo.myshopify.com/account/login)
10:43:38	12435/12435	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2006%20Apr%202026%2007:43:38%20GMT	https://sauce-demo.myshopify.com/collections/all.atom	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all.atom	(from https://sauce-demo.myshopify.com/collections/all)
10:43:39	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:38%20GMT	https://sauce-demo.myshopify.com/collections/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/POST.50.delayed	(from https://sauce-demo.myshopify.com/collections/all)
10:43:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:39%20GMT	https://sauce-demo.myshopify.com/collections/all/products/flower-print-jeans	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/flower-print-jeans	(from https://sauce-demo.myshopify.com/collections/all)
10:43:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:39%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes3_large.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes3_large01ba.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:40	52766/52766	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:39%20GMT	https://sauce-demo.myshopify.com/products/flower-print-jeans	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/flower-print-jeans.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:40	22782/22782	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes3_large.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes3_large01ba.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:40%20GMT	https://sauce-demo.myshopify.com/collections/all/products/bronze-sandals	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/bronze-sandals	(from https://sauce-demo.myshopify.com/collections/all)
10:43:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:41%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes_large.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes_large999d.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:42	49988/49988	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:41%20GMT	https://sauce-demo.myshopify.com/products/bronze-sandals	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/bronze-sandals.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:42	24365/24365	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes_large.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes_large999d.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:42%20GMT	https://sauce-demo.myshopify.com/collections/all/products/brown-shades	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/brown-shades	(from https://sauce-demo.myshopify.com/collections/all)
10:43:43	47930/47930	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:42%20GMT	https://sauce-demo.myshopify.com/products/brown-shades	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/brown-shades.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:42%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_large.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_largea685.JPG	(from https://sauce-demo.myshopify.com/collections/all)
10:43:43	18249/18249	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_large.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses_largea685.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:43%20GMT	https://sauce-demo.myshopify.com/collections/all/products/grey-jacket	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/grey-jacket	(from https://sauce-demo.myshopify.com/collections/all)
10:43:44	50047/50047	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:44%20GMT	https://sauce-demo.myshopify.com/products/grey-jacket	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/grey-jacket.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:44%20GMT	https://sauce-demo.myshopify.com/collections/all/products/noir-jacket	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/noir-jacket	(from https://sauce-demo.myshopify.com/collections/all)
10:43:45	56756/56756	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:44%20GMT	https://sauce-demo.myshopify.com/products/noir-jacket	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/noir-jacket.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:45%20GMT	https://sauce-demo.myshopify.com/collections/all/products/striped-top	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/striped-top	(from https://sauce-demo.myshopify.com/collections/all)
10:43:46	49983/49983	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:45%20GMT	https://sauce-demo.myshopify.com/products/striped-top	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/striped-top.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:45%20GMT	https://sauce-demo.myshopify.com/collections/all/products/white-sandals	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/all/products/white-sandals	(from https://sauce-demo.myshopify.com/collections/all)
10:43:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:46%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes2_large.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes2_large8fe4.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:47	49868/49868	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:46%20GMT	https://sauce-demo.myshopify.com/products/white-sandals	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/white-sandals.html	(from https://sauce-demo.myshopify.com/collections/all)
10:43:47	17259/17259	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes2_large.jpg?v=1394656869	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes2_large8fe4.jpg	(from https://sauce-demo.myshopify.com/collections/all)
10:43:48	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:47%20GMT	https://sauce-demo.myshopify.com/blogs/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/blogs/POST	(from https://sauce-demo.myshopify.com/blogs/news)
10:43:49	43092/43092	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:48%20GMT	https://sauce-demo.myshopify.com/blogs/news/12832805-first-post	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/blogs/news/12832805-first-post.html	(from https://sauce-demo.myshopify.com/blogs/news)
10:43:49	51/51	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:48%20GMT	https://sauce-demo.myshopify.com/admin	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/admin	(from https://sauce-demo.myshopify.com/blogs/news)
10:43:49	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:48%20GMT	https://sauce-demo.myshopify.com/admin/auth/login?redirect=%2Fadmin	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/admin/auth/login38a2	(from https://sauce-demo.myshopify.com/blogs/news)
10:43:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:49%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/fleece.jpg?v=1394656989	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/fleece12d5.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:50	22691/22691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Apr%202026%2006:03:44%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/fleece.jpg?v=1394656989	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/fleece12d5.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:50	927/927	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:43:49%20GMT	https://sauce-demo.myshopify.com/products/grey-jacket.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/grey-jacket.oembed	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:50	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:50%20GMT	https://sauce-demo.myshopify.com/collections/frontpage/products/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/frontpage/products/POST	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:50%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/fleece_grande.jpg?v=1394656989	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/fleece_grande12d5.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:51	42448/42448	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202026%2007:43:50%20GMT	https://sauce-demo.myshopify.com/collections/frontpage	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/collections/frontpage.html	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:51%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/jacket.jpg?v=1394657254	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/jackete19a.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/noir-jacket)
10:43:52	22691/22691	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/fleece_grande.jpg?v=1394656989	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/fleece_grande12d5.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/grey-jacket)
10:43:52	27562/27562	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202026%2019:56:43%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/jacket.jpg?v=1394657254	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/jackete19a.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/noir-jacket)
10:43:52	1441/1441	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:43:52%20GMT	https://sauce-demo.myshopify.com/products/noir-jacket.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/noir-jacket.oembed	(from https://sauce-demo.myshopify.com/collections/frontpage/products/noir-jacket)
10:43:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:52%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/jacket_grande.jpg?v=1394657254	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/jacket_grandee19a.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/noir-jacket)
10:43:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:54%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/top-striped.jpg?v=1394657204	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/top-stripedcb91.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/striped-top)
10:43:54	27562/27562	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/jacket_grande.jpg?v=1394657254	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/jacket_grandee19a.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/noir-jacket)
10:43:55	21452/21452	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:40%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/top-striped.jpg?v=1394657204	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/top-stripedcb91.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/striped-top)
10:43:55	928/928	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:43:55%20GMT	https://sauce-demo.myshopify.com/products/striped-top.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/striped-top.oembed	(from https://sauce-demo.myshopify.com/collections/frontpage/products/striped-top)
10:43:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:55%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/top-striped_grande.jpg?v=1394657204	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/top-striped_grandecb91.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/striped-top)
10:43:56	21452/21452	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:54%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/top-striped_grande.jpg?v=1394657204	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/top-striped_grandecb91.jpg	(from https://sauce-demo.myshopify.com/collections/frontpage/products/striped-top)
10:43:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:56%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes3.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes301ba.jpg	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:57	22782/22782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:43%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes3.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes301ba.jpg	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:57	1143/1143	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:43:57%20GMT	https://sauce-demo.myshopify.com/products/flower-print-jeans.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/flower-print-jeans.oembed	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:57	38073/38073	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Apr%202026%2007:43:57%20GMT	https://sauce-demo.myshopify.com/products/POST	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/POST	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:57%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes3_grande.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes3_grande01ba.jpg	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:58	22782/22782	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:44%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes3_grande.jpg?v=1394656926	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes3_grande01ba.jpg	(from https://sauce-demo.myshopify.com/products/flower-print-jeans)
10:43:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:58%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes999d.jpg	(from https://sauce-demo.myshopify.com/products/bronze-sandals)
10:43:59	196580/196580	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Apr%202026%2006:55:45%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes999d.jpg	(from https://sauce-demo.myshopify.com/products/bronze-sandals)
10:43:59	937/937	---MC-	200	added ('OK')	application/json+oembed	date:Mon,%2006%20Apr%202026%2007:43:59%20GMT	https://sauce-demo.myshopify.com/products/bronze-sandals.oembed	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/products/bronze-sandals.oembed	(from https://sauce-demo.myshopify.com/products/bronze-sandals)
10:44:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:43:59%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/shoes_grande.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes_grande999d.jpg	(from https://sauce-demo.myshopify.com/products/bronze-sandals)
10:44:01	35507/35507	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:56%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/shoes_grande.jpg?v=1394656541	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/shoes_grande999d.jpg	(from https://sauce-demo.myshopify.com/products/bronze-sandals)
10:44:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202026%2007:44:01%20GMT	http://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglassesa685.JPG	(from https://sauce-demo.myshopify.com/products/brown-shades)
10:44:02	133769/133769	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Apr%202026%2008:30:55%20GMT	https://sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglasses.JPG?v=1422884271	C:/Users/tsvet/Desktop/MAG/Playrwight/Site/Mag/sauce-demo.myshopify.com/cdn/shop/products/RayBanWayfarer5022sunglassesa685.jpg	(from https://sauce-demo.myshopify.com/products/brown-shades)
